CustomerID,SaleDate,SaleNum,Code, Item Description,Quantity,UnitPrice,Country
,1/20/2011 18:01,541695,20735,BLACK MINI TAPE MEASURE ,1,0.83,United Kingdom
,2/9/2011 12:46,543530,84849B,FAIRY SOAP SOAP HOLDER,1,3.29,United Kingdom
,4/18/2011 13:13,550458,20803,SMALL PINK GLASS SUNDAE DISH,4,3.29,United Kingdom
,11/11/2011 9:05,575739,82578,KITCHEN METAL SIGN,1,1.25,United Kingdom
,5/19/2011 16:32,553890,84987,SET OF 36 TEATIME PAPER DOILIES,1,2.92,United Kingdom
,12/23/2010 13:26,539958,21713,CITRONELLA CANDLE FLOWERPOT,2,4.21,United Kingdom
,1/25/2011 9:37,541993,84988,SET OF 72 PINK HEART PAPER DOILIES,2,3.75,United Kingdom
,10/5/2011 14:12,569676,23206,LUNCH BAG APPLE DESIGN,1,1.65,United Kingdom
,8/10/2011 9:29,562846,82583,HOT BATHS METAL SIGN,17,4.96,United Kingdom
,3/7/2011 10:15,545716,21035,SET/2 RED RETROSPOT TEA TOWELS ,7,6.25,United Kingdom
,9/14/2011 15:54,566757,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2.46,United Kingdom
,11/11/2011 17:58,575930,23489,VINTAGE BELLS GARLAND,1,5.79,United Kingdom
,2/22/2011 16:32,544684,23006,TRAVEL CARD WALLET FLOWER MEADOW,2,0.83,United Kingdom
,1/4/2011 13:25,540026,90200D,PINK SWEETHEART BRACELET,1,4.24,United Kingdom
,9/2/2011 9:26,565231,51014A,"FEATHER PEN,HOT PINK",2,0.83,United Kingdom
,12/3/2010 15:33,537002,21651,,70,0,United Kingdom
,4/20/2011 12:10,550761,84388,,6,0,United Kingdom
,1/10/2011 16:25,540681,20856,DENIM PATCH PURSE PINK BUTTERFLY,1,1.66,United Kingdom
,11/25/2011 14:25,578827,23196,VINTAGE LEAF MAGNETIC NOTEPAD,5,3.29,United Kingdom
,2/9/2011 12:46,543530,79403,FROSTED WHITE BASE ,1,1.63,United Kingdom
,5/5/2011 15:42,551995,15044A,PINK PAPER PARASOL ,1,5.79,United Kingdom
,11/18/2011 15:59,577358,21982,PACK OF 12 SUKI TISSUES ,10,0.83,United Kingdom
,9/21/2011 15:34,567671,22950,36 DOILIES VINTAGE CHRISTMAS,1,2.92,United Kingdom
,7/14/2011 16:46,560090,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,7.46,United Kingdom
,12/17/2010 16:59,539451,20767,BLUE PAISLEY JOURNAL ,1,5.06,United Kingdom
,9/28/2011 16:24,568721,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,3.29,United Kingdom
,11/18/2011 15:59,577358,22998,TRAVEL CARD WALLET KEEP CALM,3,0.83,United Kingdom
,11/17/2011 15:17,577078,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2.46,United Kingdom
,7/20/2011 16:17,560773,22457,NATURAL SLATE HEART CHALKBOARD ,3,5.79,United Kingdom
,5/5/2011 15:47,551997,79030D,TUMBLER BAROQUE,1,5.79,United Kingdom
,6/23/2011 15:30,557937,22969,HOMEMADE JAM SCENTED CANDLES,6,3.29,United Kingdom
,12/21/2010 15:40,539750,84030e,ENGLISH ROSE HOT WATER BOTTLE,8,8.47,United Kingdom
,11/2/2011 15:33,574074,23012,GLASS APOTHECARY BOTTLE PERFUME,2,8.29,United Kingdom
,9/21/2011 15:24,567667,23418,LAVENDER TOILETTE BOTTLE,3,4.13,United Kingdom
,12/5/2011 17:24,580729,22674,FRENCH TOILET SIGN BLUE METAL,2,2.46,United Kingdom
,10/4/2011 16:33,569544,35967,FOLK ART METAL STAR T-LIGHT HOLDER,3,0.83,United Kingdom
,6/27/2011 9:12,558119,21930,JUMBO STORAGE BAG SKULLS,3,4.96,United Kingdom
,9/30/2011 14:45,569137,21218,RED SPOTTY BISCUIT TIN,4,8.29,United Kingdom
,1/21/2011 17:05,541827,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1,2.46,United Kingdom
,6/29/2011 15:58,558475,22424,ENAMEL BREAD BIN CREAM,1,24.96,United Kingdom
,10/31/2011 14:41,573585,20750,RED RETROSPOT MINI CASES,1,16.63,United Kingdom
,4/18/2011 13:52,550471,22969,HOMEMADE JAM SCENTED CANDLES,2,3.29,United Kingdom
,12/9/2010 14:09,538071,22443,GROW YOUR OWN HERBS SET OF 3,3,16.13,United Kingdom
,10/27/2011 17:15,573137,20839,FRENCH PAISLEY CUSHION COVER ,3,3.29,United Kingdom
,3/15/2011 14:18,546654,20712,JUMBO BAG WOODLAND ANIMALS,5,4.13,United Kingdom
,7/7/2011 16:30,559338,85177,BASKET OF FLOWERS SEWING KIT,2,0.79,United Kingdom
,12/1/2011 16:22,580115,85152,HAND OVER THE CHOCOLATE   SIGN ,1,4.13,United Kingdom
,11/18/2011 15:59,577358,22896,PEG BAG APPLES DESIGN,1,4.96,United Kingdom
,10/5/2011 15:56,569700,46776A,WOVEN BUBBLE GUM CUSHION COVER,1,4.13,United Kingdom
,10/11/2011 16:37,570690,22795,SWEETHEART RECIPE BOOK STAND,1,13.29,United Kingdom
,11/24/2011 9:26,578347,23570,TRADITIONAL PICK UP STICKS GAME ,3,2.46,United Kingdom
,5/10/2011 15:06,552670,21931,JUMBO STORAGE BAG SUKI,1,4.13,United Kingdom
,3/28/2011 15:49,547967,21164,HOME SWEET HOME METAL SIGN ,9,5.79,United Kingdom
,12/6/2010 9:58,537237,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2.98,United Kingdom
,12/9/2011 10:03,581492,22070,SMALL RED RETROSPOT MUG IN BOX ,3,7.46,United Kingdom
,4/26/2011 9:52,551010,22719,GUMBALL MONOCHROME COAT RACK,2,2.46,United Kingdom
,11/18/2011 15:59,577358,16236,KITTY PENCIL ERASERS,1,0.42,United Kingdom
,2/11/2011 14:00,543751,22607,WOODEN ROUNDERS GARDEN SET ,1,9.95,United Kingdom
,12/21/2010 15:20,539742,22469,HEART OF WICKER SMALL,1,4.21,United Kingdom
,6/15/2011 14:14,556924,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,1.25,France
,6/20/2011 15:18,557493,21621,VINTAGE UNION JACK BUNTING,1,12.46,United Kingdom
,9/21/2011 15:29,567668,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,1.63,United Kingdom
,6/20/2011 14:11,557481,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,7.46,United Kingdom
,3/29/2011 13:43,548163,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,4.96,United Kingdom
,7/20/2011 16:12,560772,21787,RAIN PONCHO RETROSPOT,2,1.63,United Kingdom
,2/21/2011 18:15,544599,22318,FIVE HEART HANGING DECORATION,1,5.79,United Kingdom
,2/17/2011 10:34,544207,21947,SET OF 6 HEART CHOPSTICKS,1,2.46,United Kingdom
,12/20/2010 15:03,539631,21984,PACK OF 12 PINK PAISLEY TISSUES ,5,0.85,United Kingdom
,5/9/2011 16:27,552508,22918,HERB MARKER PARSLEY,1,1.63,United Kingdom
,6/20/2011 15:27,557500,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,16.63,United Kingdom
,4/15/2011 10:39,550208,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,10.79,United Kingdom
,10/12/2011 13:55,570837,23350,ROLL WRAP VINTAGE SPOT ,12,1.25,United Kingdom
,4/18/2011 13:13,550458,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,0.83,United Kingdom
,8/17/2011 12:34,563549,23236,STORAGE TIN VINTAGE DOILY ,1,5.79,United Kingdom
,9/13/2011 16:05,566602,22866,HAND WARMER SCOTTY DOG DESIGN,2,4.13,United Kingdom
,7/6/2011 16:33,559163,82001S,VINYL RECORD FRAME SILVER,2,7.46,United Kingdom
,7/5/2011 16:53,559052,20979,36 PENCILS TUBE RED RETROSPOT,1,2.46,United Kingdom
,10/12/2011 16:40,570872,22380,TOY TIDY SPACEBOY  ,4,2.46,United Kingdom
,10/24/2011 17:06,572550,20775,DAISY NOTEBOOK ,2,1.63,United Kingdom
,2/4/2011 10:40,543182,22893,MINI CAKE STAND T-LIGHT HOLDER,5,0.83,United Kingdom
,5/25/2011 17:06,554694,23093,SMALL PARISIENNE HEART PHOTO FRAME ,1,4.96,United Kingdom
,4/7/2011 19:49,549295,21094,SET/6 RED SPOTTY PAPER PLATES,2,0.83,United Kingdom
,1/13/2011 14:29,541104,84313C,ORANGE TV TRAY TABLE ,3,5.79,United Kingdom
,1/10/2011 16:25,540681,21883,STARS GIFT TAPE ,8,0.43,United Kingdom
,10/24/2011 17:03,572549,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,3.29,United Kingdom
,6/13/2011 15:30,556636,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2.46,United Kingdom
,8/31/2011 15:32,564974,22381,TOY TIDY PINK POLKADOT,1,4.13,United Kingdom
,7/8/2011 15:57,559514,15056n,EDWARDIAN PARASOL NATURAL,1,12.46,United Kingdom
,11/25/2011 14:25,578827,22114,HOT WATER BOTTLE TEA AND SYMPATHY,7,4.25,United Kingdom
,11/28/2011 15:31,579187,70007,HI TEC ALPINE HAND WARMER,1,3.29,United Kingdom
,5/6/2011 15:54,552232,22677,FRENCH BLUE METAL DOOR SIGN 2,2,2.46,United Kingdom
,10/24/2011 17:03,572549,20772,GARDEN PATH JOURNAL,2,4.96,United Kingdom
,10/7/2011 11:26,570087,22079,RIBBON REEL HEARTS DESIGN ,6,2.46,United Kingdom
,5/5/2011 15:47,551997,22559,SEASIDE FLYING DISC,1,2.46,United Kingdom
,5/10/2011 15:05,552667,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,4.96,United Kingdom
,5/23/2011 15:25,554310,23090,VINTAGE GLASS T-LIGHT HOLDER,2,1.63,United Kingdom
,1/11/2011 13:16,540821,22201,FRYING PAN BLUE POLKADOT,1,3.36,United Kingdom
,9/23/2011 12:56,568057,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2.46,United Kingdom
,1/12/2011 15:01,540977,22249,DECORATION WHITE CHICK MAGIC GARDEN,8,0.81,United Kingdom
,6/10/2011 9:24,556292,21472,,-1,0,United Kingdom
,11/29/2011 16:33,579508,84912B,GREEN ROSE WASHBAG,1,3.29,United Kingdom
,7/8/2011 15:17,559506,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,0.83,United Kingdom
,11/24/2011 9:21,578344,21137,BLACK RECORD COVER FRAME,4,7.46,United Kingdom
,1/21/2011 17:05,541827,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,0.83,United Kingdom
,5/24/2011 15:52,554511,23173,REGENCY TEAPOT ROSES ,1,19.96,United Kingdom
,6/1/2011 17:30,555277,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,8.29,United Kingdom
,4/15/2011 10:43,550215,22424,ENAMEL BREAD BIN CREAM,1,24.96,United Kingdom
,1/18/2011 17:34,541516,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,3.29,United Kingdom
,3/8/2011 15:34,546007,35915B,BLUE KNITTED HEN ,1,0.83,United Kingdom
,1/17/2011 17:48,541422,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2.46,United Kingdom
,11/24/2011 9:21,578344,22076,6 RIBBONS EMPIRE  ,2,1.25,United Kingdom
,8/30/2011 12:49,564840,21402,RED  EGG  SPOON,2,0.42,United Kingdom
,11/15/2011 16:57,576617,23366,SET 12 COLOURING PENCILS DOILY,3,1.25,United Kingdom
,7/22/2011 9:20,560926,84356,POMPOM CURTAIN,1,5.79,United Kingdom
,6/30/2011 15:56,558614,22199,FRYING PAN RED RETROSPOT,1,8.29,United Kingdom
,5/23/2011 15:25,554310,21246,RED RETROSPOT BIG BOWL,2,4.13,United Kingdom
,1/13/2011 14:29,541104,22428,ENAMEL FIRE BUCKET CREAM,1,14.13,United Kingdom
,5/23/2011 15:25,554310,21218,RED SPOTTY BISCUIT TIN,1,8.29,United Kingdom
,8/2/2011 16:11,562113,20718,RED RETROSPOT SHOPPER BAG,1,2.46,United Kingdom
,5/17/2011 14:46,553523,22551,PLASTERS IN TIN SPACEBOY,2,3.29,United Kingdom
,11/2/2011 15:38,574076,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,7.46,United Kingdom
,4/8/2011 15:42,549524,22619,SET OF 6 SOLDIER SKITTLES,1,7.46,United Kingdom
,11/7/2011 12:06,574856,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,3,7.46,United Kingdom
,12/7/2010 15:32,537641,20828,GLITTER BUTTERFLY CLIPS,1,5.06,United Kingdom
,12/4/2011 14:51,580519,23355,HOT WATER BOTTLE KEEP CALM,34,8.29,United Kingdom
,7/21/2011 9:31,560780,21558,SKULL LUNCH BOX WITH CUTLERY ,1,4.96,United Kingdom
,1/10/2011 14:32,540646,21650,ASSORTED TUTTI FRUTTI BRACELET,7,0.43,United Kingdom
,12/8/2011 16:30,581439,51014L,"FEATHER PEN,LIGHT PINK",2,0.83,United Kingdom
,9/2/2011 16:39,565396,22691,DOORMAT WELCOME SUNRISE,1,15.79,United Kingdom
,2/17/2011 10:30,544204,47590b,PINK HAPPY BIRTHDAY BUNTING,1,10.79,United Kingdom
,4/15/2011 10:41,550212,22424,ENAMEL BREAD BIN CREAM,1,24.96,United Kingdom
,10/14/2011 9:04,571119,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,6.63,United Kingdom
,6/8/2011 15:26,556094,37340,MULTICOLOUR SPRING FLOWER MUG,1,8.29,United Kingdom
,9/28/2011 16:13,568716,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,4.13,United Kingdom
,12/8/2010 14:25,537823,21908,CHOCOLATE THIS WAY METAL SIGN,2,4.21,United Kingdom
,1/10/2011 9:43,540551,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,5.91,United Kingdom
,3/8/2011 15:43,546008,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,4.96,United Kingdom
,9/23/2011 12:56,568057,82580,BATHROOM METAL SIGN,2,1.25,United Kingdom
,10/18/2011 9:13,571554,22355,CHARLOTTE BAG SUKI DESIGN,91,2.46,United Kingdom
,11/14/2011 15:22,576329,20676,RED RETROSPOT BOWL,3,2.46,United Kingdom
,3/7/2011 17:14,545895,21218,RED SPOTTY BISCUIT TIN,1,8.29,United Kingdom
,12/13/2010 11:21,538566,21411,GINGHAM HEART  DOORSTOP RED,1,8.47,United Kingdom
,2/23/2011 11:39,544776,82583,HOT BATHS METAL SIGN,17,4.96,United Kingdom
,12/17/2010 16:59,539451,21507,"ELEPHANT, BIRTHDAY CARD, ",1,0.85,United Kingdom
,12/8/2010 15:02,537839,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,1.25,United Kingdom
,7/15/2011 16:27,560225,23118,PARISIENNE JEWELLERY DRAWER ,1,14.96,United Kingdom
,8/2/2011 16:11,562113,20839,FRENCH PAISLEY CUSHION COVER ,2,3.29,United Kingdom
,2/22/2011 16:28,544681,21383,PACK OF 12 STICKY BUNNIES,1,1.63,United Kingdom
,7/27/2011 15:16,561515,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,5.79,United Kingdom
,5/15/2011 11:17,553175,21896,POTTING SHED TWINE,1,2.1,United Kingdom
,11/11/2011 9:05,575739,22109,FULL ENGLISH BREAKFAST PLATE,3,7.46,United Kingdom
,6/9/2011 15:34,556237,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,39.95,United Kingdom
,9/20/2011 16:28,C567518,22846,BREAD BIN DINER STYLE RED ,-1,16.95,EIRE
,11/22/2011 15:41,578065,20961,STRAWBERRY BATH SPONGE ,1,2.46,United Kingdom
,5/18/2011 16:14,553718,22515,CHILDS GARDEN SPADE PINK,1,4.13,United Kingdom
,8/31/2011 15:32,564974,20717,STRAWBERRY SHOPPER BAG,1,2.46,United Kingdom
,11/22/2011 15:41,578065,21508,VINTAGE KID DOLLY CARD ,3,0.83,United Kingdom
,10/11/2011 16:37,570690,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,1.25,United Kingdom
,2/17/2011 10:34,544207,72801d,4 SKY BLUE DINNER CANDLES,1,2.46,United Kingdom
,6/29/2011 15:58,558475,90071,RUBY GLASS CLUSTER EARRINGS,1,1.23,United Kingdom
,6/14/2011 17:28,556813,22637,PIGGY BANK RETROSPOT ,1,4.96,United Kingdom
,6/29/2011 15:58,558475,21724,PANDA AND BUNNIES STICKER SHEET,5,0.79,United Kingdom
,11/24/2011 12:45,578476,72807B,????missing,-124,0,United Kingdom
,11/22/2011 15:43,578067,22469,HEART OF WICKER SMALL,1,3.29,United Kingdom
,11/18/2011 15:59,577358,21888,BINGO SET,4,7.46,United Kingdom
,5/9/2011 16:34,552520,84905,PINK BUTTERFLY CUSHION COVER ,1,4.96,United Kingdom
,10/24/2011 17:06,572550,23419,HOME SWEET HOME BOTTLE ,2,4.13,United Kingdom
,11/21/2011 15:18,577768,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,1.25,United Kingdom
,12/9/2011 10:03,581492,22085,PAPER CHAIN KIT SKULLS ,1,5.79,United Kingdom
,11/24/2011 9:21,578344,22154,ANGEL DECORATION 3 BUTTONS ,1,0.83,United Kingdom
,9/7/2011 16:15,565917,21126,SET OF 6 GIRLS CELEBRATION CANDLES,3,1.25,United Kingdom
,2/8/2011 12:13,543451,22476,EMPIRE UNION JACK TV DINNER TRAY,1,10.79,United Kingdom
,11/14/2011 15:22,576329,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,2.46,United Kingdom
,1/4/2011 13:25,540026,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,1.66,United Kingdom
,12/17/2010 14:54,539437,22730,ALARM CLOCK BAKELIKE IVORY,1,7.62,United Kingdom
,11/2/2011 15:38,574076,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,5.79,United Kingdom
,9/21/2011 15:43,567673,22446,PIN CUSHION BABUSHKA PINK,1,2.46,United Kingdom
,8/24/2011 9:36,564221,22606,WOODEN SKITTLES GARDEN SET,1,33.29,United Kingdom
,1/20/2011 18:01,541695,16219,HOUSE SHAPE PENCIL SHARPENER,2,1.67,United Kingdom
,1/24/2011 14:24,541975,20961,STRAWBERRY BATH SPONGE ,10,1.25,Hong Kong
,11/22/2011 15:41,578065,23389,SPACEBOY MINI BACKPACK,1,8.29,United Kingdom
,1/5/2011 11:30,540154,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,3.36,United Kingdom
,12/1/2010 17:06,536592,21990,MODERN FLORAL STATIONERY SET,2,2.51,United Kingdom
,12/8/2010 14:25,537823,22027,TEA PARTY BIRTHDAY CARD,2,0.85,United Kingdom
,8/17/2011 12:34,563549,22966,GINGERBREAD MAN COOKIE CUTTER,1,2.46,United Kingdom
,9/30/2011 14:45,569137,22196,SMALL HEART MEASURING SPOONS,2,1.63,United Kingdom
,11/15/2011 16:57,576617,22108,PING! MICROWAVE PLATE,1,3.29,United Kingdom
,12/17/2010 14:41,539434,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,3.36,United Kingdom
,11/15/2011 16:57,576617,23158,SET OF 5 LUCKY CAT MAGNETS ,1,4.13,United Kingdom
,3/29/2011 16:41,548203,21671,RED SPOT CERAMIC DRAWER KNOB,7,3.95,United Kingdom
,11/30/2011 15:33,579787,20961,STRAWBERRY BATH SPONGE ,1,2.46,United Kingdom
,1/18/2011 17:34,541516,21882,SKULLS TAPE,3,0.42,United Kingdom
,4/4/2011 16:01,548894,22858,EASTER TIN KEEPSAKE,7,3.29,United Kingdom
,3/31/2011 14:33,548504,22431,WATERING CAN BLUE ELEPHANT,1,4.13,United Kingdom
,8/2/2011 16:14,562114,22432,WATERING CAN PINK BUNNY,1,4.13,United Kingdom
,2/23/2011 11:12,544772,22433,WATERING CAN GREEN DINOSAUR,1,4.13,United Kingdom
,7/8/2011 15:58,559515,21411,GINGHAM HEART  DOORSTOP RED,1,8.29,United Kingdom
,1/24/2011 10:31,541879,DOT,DOTCOM POSTAGE,1,80.46,United Kingdom
,7/4/2011 12:38,558864,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,EIRE
,12/13/2010 11:21,538566,22855,FINE WICKER HEART ,4,2.51,United Kingdom
,3/22/2011 15:52,547386,22083,PAPER CHAIN KIT RETROSPOT,1,5.79,United Kingdom
,6/28/2011 11:02,558307,22088,,-39,0,United Kingdom
,12/1/2010 17:06,536592,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.21,United Kingdom
,6/1/2011 17:30,555277,22741,FUNKY DIVA PEN,1,1.63,United Kingdom
,7/5/2011 16:53,559052,22998,TRAVEL CARD WALLET KEEP CALM,1,0.83,United Kingdom
,8/30/2011 12:31,564835,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2.46,United Kingdom
,3/8/2011 15:43,546008,21158,MOODY GIRL DOOR HANGER ,1,3.29,United Kingdom
,12/20/2010 15:03,539631,21165,BEWARE OF THE CAT METAL SIGN ,1,4.21,United Kingdom
,12/5/2011 17:24,580729,23358,HOT STUFF HOT WATER BOTTLE,1,7.46,United Kingdom
,3/10/2011 16:16,546306,22309,TEA COSY RED  STRIPE,1,4.96,United Kingdom
,3/8/2011 15:43,546008,20616,CHERRY BLOSSOM PASSPORT COVER,1,1.63,United Kingdom
,1/21/2011 17:05,541827,21982,PACK OF 12 SUKI TISSUES ,1,0.83,United Kingdom
,5/19/2011 16:32,553890,21447,12 IVORY ROSE PEG PLACE SETTINGS,6,2.46,United Kingdom
,4/18/2011 13:58,550474,21770,OPEN CLOSED METAL SIGN,1,9.96,United Kingdom
,2/8/2011 12:12,543450,21625,VINTAGE UNION JACK APRON,1,14.13,United Kingdom
,1/5/2011 16:50,540255,90071,RUBY GLASS CLUSTER EARRINGS,1,1.26,United Kingdom
,5/3/2011 16:09,551719,22882,NUMBER TILE VINTAGE FONT 3,1,4.13,United Kingdom
,1/14/2011 14:28,541221,20677,PINK POLKADOT BOWL,7,1.63,United Kingdom
,7/18/2011 10:20,560293,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,10.79,United Kingdom
,2/1/2011 15:12,542906,22264,FELT FARM ANIMAL WHITE BUNNY ,12,1.63,United Kingdom
,3/25/2011 10:43,C547725,22991,GIRAFFE WOODEN RULER,-6,1.95,United Kingdom
,12/20/2010 15:03,539631,22433,WATERING CAN GREEN DINOSAUR,1,4.21,United Kingdom
,1/12/2011 9:26,540848,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,14.43,United Kingdom
,7/27/2011 15:12,561513,84913A,SOFT PINK ROSE TOWEL ,1,3.29,United Kingdom
,9/9/2011 16:13,566221,21916,SET 12 RETRO WHITE CHALK STICKS,1,0.83,United Kingdom
,12/5/2011 17:28,580730,23500,KEY RING BASEBALL BOOT ASSORTED ,1,2.46,United Kingdom
,10/14/2011 17:17,571257,21833,CAMOUFLAGE LED TORCH,1,3.29,United Kingdom
,9/20/2011 14:46,567507,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12.46,United Kingdom
,11/3/2011 15:56,574298,21165,BEWARE OF THE CAT METAL SIGN ,1,4.13,United Kingdom
,11/15/2011 14:15,576580,22034,,-5,0,United Kingdom
,7/25/2011 17:00,561214,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,6.63,United Kingdom
,6/16/2011 16:31,557112,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2.92,United Kingdom
,3/31/2011 14:33,548504,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,10.79,United Kingdom
,9/2/2011 12:20,565306,21830,sold as 1,-252,0,United Kingdom
,10/25/2011 18:39,572758,23335,EGG FRYING PAN IVORY ,1,4.13,United Kingdom
,1/4/2011 13:25,540026,22211,WOOD STAMP SET FLOWERS,3,1.66,United Kingdom
,3/15/2011 14:15,546648,21154,RED RETROSPOT OVEN GLOVE ,4,3.29,United Kingdom
,9/21/2011 15:34,567671,21465,PINK FLOWER CROCHET FOOD COVER,1,7.46,United Kingdom
,9/2/2011 9:38,565234,22698,PINK REGENCY TEACUP AND SAUCER,9,5.79,United Kingdom
,3/4/2011 16:07,545667,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,3.29,United Kingdom
,1/26/2011 16:01,542252,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,4.96,United Kingdom
,8/30/2011 12:26,564825,23177,TREASURE ISLAND BOOK BOX,1,4.58,United Kingdom
,2/17/2011 15:51,544323,21829,DINOSAUR KEYRINGS ASSORTED,1,0.42,United Kingdom
,12/2/2011 16:39,580367,20931,BLUE POT PLANT CANDLE ,1,7.46,United Kingdom
,1/5/2011 14:44,540238,22342,HOME GARLAND PAINTED ZINC ,1,1.66,United Kingdom
,11/17/2011 15:17,577078,23598,PAPER BUNTING VINTAGE PARTY,1,5.79,United Kingdom
,3/17/2011 18:15,546888,22796,PHOTO FRAME 3 CLASSIC HANGING,1,20.79,United Kingdom
,2/17/2011 10:34,544207,22467,GUMBALL COAT RACK,1,4.96,United Kingdom
,11/13/2011 11:50,575947,85049a,TRADITIONAL CHRISTMAS RIBBONS,6,3.29,United Kingdom
,1/24/2011 13:46,541969,35965,FOLKART HEART NAPKIN RINGS,1,3.29,United Kingdom
,2/21/2011 8:33,544468,22423,REGENCY CAKESTAND 3 TIER,2,12.75,EIRE
,6/7/2011 17:09,555923,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,1.24,United Kingdom
,7/15/2011 10:14,560117,72741,GRAND CHOCOLATECANDLE,9,1.45,United Kingdom
,12/10/2010 14:59,538349,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,5.91,United Kingdom
,10/17/2011 15:27,571508,21871,SAVE THE PLANET MUG,4,3.29,United Kingdom
,3/15/2011 14:17,546651,22668,PINK BABY BUNTING,1,5.79,United Kingdom
,8/30/2011 10:36,564757,20977,36 PENCILS TUBE WOODLAND,3,2.46,United Kingdom
,6/20/2011 15:32,557502,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,4.13,United Kingdom
,10/5/2011 15:56,569700,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,0.61,United Kingdom
,7/25/2011 16:57,561209,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,1.25,United Kingdom
,4/8/2011 15:42,549524,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,12.46,United Kingdom
,1/7/2011 13:55,540468,84870B,BLUE GEISHA GIRL ,2,2.51,United Kingdom
,12/1/2011 16:22,580115,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,1.63,United Kingdom
,12/10/2010 14:59,538349,22821,GIFT BAG PSYCHEDELIC APPLES,2,1.28,United Kingdom
,2/11/2011 10:40,543660,22163,HEART STRING MEMO HOLDER HANGING,1,3.29,United Kingdom
,4/18/2011 15:26,550500,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2.08,United Kingdom
,10/11/2011 16:29,570688,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,5.79,United Kingdom
,7/25/2011 17:11,561218,35916B,BLUE FELT HANGING HEART WITH FLOWER,5,0.63,United Kingdom
,12/20/2010 10:14,539492,22064,PINK DOUGHNUT TRINKET POT ,1,3.36,United Kingdom
,11/17/2011 15:17,577078,16048,TEATIME ROUND PENCIL SHARPENER ,1,0.83,United Kingdom
,3/17/2011 18:08,546884,90013C,GREEN VINTAGE EARRINGS ,1,4.15,United Kingdom
,11/17/2011 15:17,577078,21098,CHRISTMAS TOILET ROLL,6,2.46,United Kingdom
,1/18/2011 15:00,541496,21218,RED SPOTTY BISCUIT TIN,1,8.29,United Kingdom
,12/7/2010 15:34,537643,22625,RED KITCHEN SCALES,2,16.98,United Kingdom
